1.0000,1.6615,0.1143
2.0000,1.5975,0.2762
3.0000,1.5086,0.4381
4.0000,1.5002,0.4381
5.0000,1.4557,0.4286
6.0000,1.4201,0.4571
7.0000,1.4056,0.4095
8.0000,1.4399,0.3524
9.0000,1.3552,0.4286
10.0000,1.3600,0.4095
11.0000,1.3628,0.4190
12.0000,1.4320,0.4381
13.0000,1.3952,0.4095
14.0000,1.3381,0.4667
15.0000,1.3003,0.4190
16.0000,1.3381,0.4095
17.0000,1.3105,0.4381
18.0000,1.2589,0.4952
19.0000,1.2990,0.4571
20.0000,1.2536,0.4952
21.0000,1.2101,0.4857
22.0000,1.2663,0.4095
23.0000,1.2295,0.5048
24.0000,1.2520,0.4857
25.0000,1.1844,0.5238
26.0000,1.1906,0.5143
27.0000,1.2247,0.5238
28.0000,1.2091,0.5238
29.0000,1.2194,0.4952
30.0000,1.1055,0.5143
31.0000,1.2081,0.4952
32.0000,1.0780,0.5905
33.0000,1.1372,0.5619
34.0000,1.1562,0.4857
35.0000,1.1074,0.5524
36.0000,1.1179,0.5333
37.0000,1.1073,0.5524
38.0000,1.0906,0.5143
39.0000,0.9671,0.6571
40.0000,1.0575,0.5524
41.0000,1.0637,0.5619
42.0000,1.0506,0.5619
43.0000,0.9908,0.6571
44.0000,1.0523,0.5619
45.0000,1.0143,0.6000
46.0000,0.9894,0.6000
47.0000,1.0183,0.5905
48.0000,0.9107,0.6762
49.0000,0.9786,0.5810
50.0000,1.0617,0.6000
51.0000,0.9252,0.6381
52.0000,0.9475,0.6286
53.0000,0.9274,0.6476
54.0000,0.8721,0.6095
55.0000,0.9480,0.6286
56.0000,1.0337,0.6000
57.0000,1.0864,0.5429
58.0000,0.8767,0.6952
59.0000,0.9315,0.5905
60.0000,0.8813,0.6381
61.0000,0.8486,0.6571
62.0000,0.8733,0.6952
63.0000,0.8664,0.6286
64.0000,0.8017,0.6762
65.0000,0.8707,0.6667
66.0000,0.8453,0.6762
67.0000,0.8241,0.6857
68.0000,0.7551,0.7143
69.0000,0.7376,0.7429
70.0000,0.7309,0.7429
71.0000,0.9654,0.6190
72.0000,0.9699,0.5905
73.0000,0.8687,0.6571
74.0000,0.8891,0.6762
75.0000,0.7717,0.6952
76.0000,0.7023,0.7524
77.0000,0.7526,0.7143
78.0000,0.7198,0.7238
79.0000,0.7989,0.6762
80.0000,0.7057,0.7238
81.0000,0.7873,0.6857
82.0000,0.7628,0.7048
83.0000,0.8672,0.6571
84.0000,0.7411,0.6571
85.0000,0.7638,0.7238
86.0000,0.7250,0.6762
87.0000,0.7245,0.7524
88.0000,0.6523,0.7524
89.0000,0.6430,0.7714
90.0000,0.6943,0.6952
91.0000,0.6475,0.7238
92.0000,0.6477,0.7429
93.0000,0.7212,0.7524
94.0000,0.6311,0.7238
95.0000,0.6604,0.7429
96.0000,0.7660,0.6762
97.0000,0.8197,0.6952
98.0000,0.6627,0.7333
99.0000,0.6207,0.8095
100.0000,0.6626,0.7238
101.0000,0.5732,0.7905
102.0000,0.6205,0.7619
103.0000,0.5817,0.7905
104.0000,0.5788,0.8190
105.0000,0.5958,0.7524
106.0000,0.6368,0.7429
107.0000,0.6023,0.7810
108.0000,0.6090,0.8000
109.0000,0.5350,0.8000
110.0000,0.5425,0.7810
111.0000,0.7158,0.7143
112.0000,0.6456,0.7143
113.0000,0.9588,0.6000
114.0000,0.7112,0.7429
115.0000,0.6235,0.7905
116.0000,0.5436,0.8095
117.0000,0.6477,0.7810
118.0000,0.5632,0.7619
119.0000,0.6271,0.7524
120.0000,0.5649,0.8000
121.0000,0.5352,0.8095
122.0000,0.5394,0.8000
123.0000,0.6244,0.7238
124.0000,0.5386,0.7905
125.0000,0.5303,0.8286
126.0000,0.5143,0.8286
127.0000,0.4653,0.8476
128.0000,0.4986,0.8286
129.0000,0.5406,0.7905
130.0000,0.5276,0.7905
131.0000,0.5161,0.8286
132.0000,0.5300,0.7714
133.0000,0.4777,0.8381
134.0000,0.5392,0.8000
135.0000,0.5125,0.8381
136.0000,0.5219,0.8190
137.0000,0.5525,0.7810
138.0000,0.4779,0.8190
139.0000,0.5475,0.8095
140.0000,0.4795,0.8286
141.0000,0.4904,0.8381
142.0000,0.5004,0.8190
143.0000,0.4516,0.8286
144.0000,0.5182,0.8095
145.0000,0.4870,0.8190
146.0000,0.4899,0.8095
147.0000,0.4157,0.8095
148.0000,0.5302,0.8000
149.0000,0.4242,0.8476
150.0000,0.5271,0.8381
151.0000,0.4762,0.8571
152.0000,1.0812,0.6190
153.0000,0.9913,0.6190
154.0000,0.6479,0.7429
155.0000,0.5002,0.8095
156.0000,0.4768,0.8381
157.0000,0.5142,0.8095
158.0000,0.4884,0.8571
159.0000,0.5110,0.8476
160.0000,0.4597,0.8095
161.0000,0.5409,0.8095
162.0000,0.4783,0.8190
163.0000,0.5055,0.7905
164.0000,0.4230,0.8667
165.0000,0.5044,0.7905
166.0000,0.4875,0.8381
167.0000,0.4723,0.8286
168.0000,0.4282,0.8571
169.0000,1.3393,0.5048
170.0000,1.0401,0.5905
171.0000,0.7783,0.6952
172.0000,0.7266,0.7333
173.0000,0.6880,0.7429
174.0000,0.5918,0.7524
175.0000,0.5851,0.7714
176.0000,0.5946,0.7905
177.0000,0.5626,0.8000
178.0000,0.5801,0.7810
179.0000,0.5584,0.7619
180.0000,0.5045,0.8381
181.0000,0.5381,0.7810
182.0000,0.5528,0.7810
183.0000,0.5107,0.8190
184.0000,0.4936,0.8286
185.0000,0.4900,0.8286
186.0000,0.4722,0.8381
187.0000,0.4732,0.8286
188.0000,0.4666,0.8190
189.0000,0.4530,0.8286
190.0000,0.4556,0.8000
191.0000,0.3958,0.8667
192.0000,0.4188,0.8571
193.0000,0.4607,0.8095
194.0000,0.4401,0.8571
195.0000,0.4469,0.8381
196.0000,0.4185,0.8762
197.0000,0.4237,0.8190
198.0000,0.4015,0.8571
199.0000,0.4726,0.8571
200.0000,0.4166,0.8095
201.0000,0.3738,0.8476
202.0000,0.4493,0.8190
203.0000,0.4053,0.8476
204.0000,0.3803,0.8952
205.0000,0.4275,0.8476
206.0000,0.3391,0.8762
207.0000,0.3853,0.8762
208.0000,0.4434,0.8095
209.0000,0.3752,0.8571
210.0000,0.3428,0.8952
211.0000,0.4038,0.8476
212.0000,0.4143,0.8762
213.0000,0.4680,0.8190
214.0000,0.3933,0.8571
215.0000,0.4135,0.8571
216.0000,0.3866,0.8571
217.0000,0.4034,0.8667
