1.0000,71.0960,69.4291,6.3412,1.6669,0.1333
2.0000,60.9784,59.4681,5.7501,1.5103,0.3905
3.0000,52.6632,51.2875,5.3212,1.3757,0.4571
4.0000,43.2301,41.8506,4.8463,1.3795,0.4286
5.0000,37.3381,36.0318,4.6268,1.3063,0.4476
6.0000,33.4965,32.1821,4.4752,1.3144,0.4667
7.0000,31.5777,30.2738,4.4790,1.3039,0.4857
8.0000,31.9075,30.6554,4.5904,1.2521,0.4667
9.0000,31.0445,29.8328,4.4940,1.2117,0.4952
10.0000,31.0156,29.8285,4.4848,1.1870,0.4571
11.0000,32.5198,31.3096,4.5998,1.2103,0.4762
12.0000,29.1303,27.9361,4.3185,1.1942,0.4857
13.0000,29.4897,28.3044,4.3289,1.1853,0.5238
14.0000,29.0911,27.9308,4.3318,1.1603,0.5238
15.0000,28.3788,27.2358,4.1440,1.1429,0.5238
16.0000,29.1933,28.0863,4.1385,1.1070,0.5238
17.0000,27.3021,26.1294,4.1878,1.1726,0.4857
18.0000,27.7966,26.6930,4.1137,1.1036,0.5619
19.0000,24.0782,22.9514,3.9176,1.1268,0.5429
20.0000,25.4296,24.3131,3.9132,1.1165,0.5905
21.0000,26.8824,25.7721,4.1696,1.1103,0.5619
22.0000,26.7428,25.6149,3.9277,1.1279,0.5429
23.0000,23.4572,22.4111,3.9100,1.0461,0.5524
24.0000,23.5805,22.4905,3.7449,1.0900,0.5619
25.0000,25.1587,24.1624,3.9808,0.9963,0.6476
26.0000,22.1204,21.0406,3.6887,1.0798,0.4952
27.0000,22.7094,21.7252,3.8150,0.9842,0.6762
28.0000,23.3195,22.3731,3.7763,0.9463,0.6286
29.0000,20.3074,19.3054,3.5952,1.0020,0.5905
30.0000,18.6234,17.6667,3.3780,0.9567,0.6381
31.0000,18.5386,17.5972,3.4195,0.9414,0.6190
32.0000,19.0688,18.1229,3.3310,0.9459,0.6857
33.0000,20.9373,20.0139,3.6458,0.9234,0.6762
34.0000,22.0620,21.0510,3.6015,1.0110,0.5905
35.0000,18.1689,17.1996,3.4014,0.9693,0.6667
36.0000,16.0795,15.1014,3.0693,0.9781,0.5905
37.0000,15.7019,14.8771,3.0995,0.8248,0.7429
38.0000,17.0907,16.2548,3.2104,0.8359,0.6667
39.0000,15.2491,14.4355,3.0829,0.8137,0.7238
40.0000,16.7020,15.9173,3.0443,0.7848,0.6857
41.0000,15.5929,14.8396,3.0899,0.7533,0.7619
42.0000,14.8178,14.0197,2.9247,0.7981,0.6857
43.0000,13.9020,13.1612,2.8183,0.7408,0.7524
44.0000,14.3242,13.5401,2.8571,0.7841,0.6857
45.0000,14.1615,13.3798,2.8129,0.7817,0.7429
46.0000,12.2777,11.5952,2.6503,0.6826,0.7810
47.0000,11.7370,11.1047,2.6073,0.6323,0.8000
48.0000,11.2769,10.6181,2.5163,0.6588,0.7905
49.0000,11.0796,10.4825,2.5109,0.5971,0.8000
50.0000,13.7308,13.0589,2.8912,0.6720,0.7429
51.0000,18.6695,17.9874,3.5187,0.6822,0.7905
52.0000,17.8230,16.9216,3.1912,0.9013,0.6190
53.0000,11.0432,10.4043,2.6973,0.6389,0.7619
54.0000,8.8090,8.1848,2.3157,0.6242,0.7810
55.0000,7.9500,7.3616,2.1897,0.5884,0.8381
56.0000,8.7721,8.2111,2.2126,0.5610,0.8381
57.0000,7.6306,7.1431,2.1147,0.4875,0.8476
58.0000,8.7121,8.2392,2.1901,0.4730,0.8476
59.0000,6.5106,6.0244,1.9580,0.4862,0.8476
60.0000,6.6864,6.2005,2.0217,0.4860,0.8667
61.0000,7.1457,6.6117,2.0803,0.5340,0.7810
62.0000,5.4938,5.0519,1.7390,0.4419,0.8952
63.0000,7.2789,6.8917,1.9556,0.3872,0.9143
64.0000,5.9169,5.4118,1.8838,0.5050,0.8476
65.0000,7.4841,7.0197,2.0087,0.4644,0.8667
