1.0000,71.1625,69.5083,6.3269,1.6542,0.1905
2.0000,66.4388,64.8498,6.0523,1.5891,0.2571
3.0000,61.4386,59.8902,5.7434,1.5484,0.2857
4.0000,57.3926,55.8595,5.5168,1.5331,0.3524
5.0000,52.3377,50.8528,5.2687,1.4849,0.4190
6.0000,46.8705,45.4053,5.0308,1.4651,0.4095
7.0000,43.7026,42.1918,4.7050,1.5108,0.3905
8.0000,42.3652,40.8671,4.8340,1.4981,0.3714
9.0000,39.8423,38.3810,4.5887,1.4613,0.4000
10.0000,38.0863,36.7066,4.5427,1.3797,0.4286
11.0000,39.9419,38.4544,4.8740,1.4876,0.3714
12.0000,38.6716,37.2119,4.7563,1.4597,0.3810
13.0000,36.5881,35.0838,4.5311,1.5043,0.3524
14.0000,38.4493,36.9725,4.6606,1.4767,0.3905
15.0000,36.9291,35.4206,4.6332,1.5086,0.3524
16.0000,36.6767,35.2415,4.7465,1.4353,0.4095
17.0000,33.6794,32.2361,4.3631,1.4434,0.4095
18.0000,33.4267,32.0095,4.3212,1.4172,0.4000
19.0000,37.0811,35.6630,4.5815,1.4181,0.3619
20.0000,36.1309,34.6461,4.5969,1.4848,0.3714
21.0000,35.8223,34.3460,4.5253,1.4763,0.4000
22.0000,33.2315,31.7732,4.4588,1.4583,0.3619
23.0000,32.7464,31.2682,4.4232,1.4782,0.3333
24.0000,36.4929,35.1081,4.6763,1.3848,0.4476
25.0000,36.5082,35.0225,4.7011,1.4856,0.3619
26.0000,32.4753,31.0644,4.2706,1.4109,0.3714
27.0000,35.8449,34.3737,4.6400,1.4712,0.3905
28.0000,32.2546,30.8250,4.3417,1.4296,0.3905
29.0000,31.7551,30.3467,4.2193,1.4084,0.4381
30.0000,31.0976,29.6119,4.1967,1.4857,0.3619
31.0000,33.6937,32.2193,4.4114,1.4744,0.4000
32.0000,31.8489,30.3996,4.3800,1.4493,0.4381
33.0000,28.3259,26.8173,4.0321,1.5087,0.3714
34.0000,30.3160,28.8007,4.3870,1.5154,0.4000
35.0000,32.7512,31.3318,4.4360,1.4194,0.4000
36.0000,31.8464,30.3894,4.2279,1.4569,0.3619
37.0000,28.8143,27.3106,3.9660,1.5037,0.3524
38.0000,28.0740,26.5986,3.9816,1.4753,0.3619
39.0000,31.8206,30.3934,4.1669,1.4272,0.4190
40.0000,32.7622,31.3528,4.4557,1.4095,0.4190
