1.0000,71.3497,69.6542,6.3228,1.6955,0.0857
2.0000,65.2479,63.5782,6.0100,1.6697,0.0476
3.0000,59.4700,57.7850,5.6339,1.6849,0.0667
4.0000,56.4120,54.7647,5.4011,1.6473,0.0667
5.0000,54.6176,52.9748,5.4486,1.6428,0.0762
6.0000,50.0163,48.3585,5.0698,1.6578,0.0857
7.0000,47.6625,46.0414,5.1059,1.6211,0.1333
8.0000,45.6041,44.0050,5.0027,1.5990,0.1905
9.0000,44.0468,42.4349,4.9291,1.6119,0.1048
10.0000,45.1195,43.5083,5.1904,1.6112,0.2667
11.0000,44.4686,42.8537,5.0209,1.6149,0.1905
12.0000,39.0079,37.4304,4.5897,1.5776,0.2190
13.0000,39.5821,37.9936,4.6912,1.5885,0.2857
14.0000,33.8229,32.2598,4.4890,1.5631,0.2476
15.0000,37.0762,35.5042,4.7472,1.5720,0.3238
16.0000,36.5720,35.0151,4.6481,1.5570,0.3333
17.0000,36.6696,35.1123,4.7662,1.5572,0.3810
18.0000,39.8031,38.2779,4.7677,1.5251,0.3238
19.0000,40.6609,39.1346,4.9395,1.5263,0.3524
20.0000,35.7431,34.2345,4.6859,1.5086,0.3905
21.0000,35.4310,33.8785,4.5826,1.5525,0.3810
22.0000,39.3858,37.8375,4.8793,1.5483,0.3905
23.0000,37.7403,36.2210,4.5249,1.5192,0.3524
24.0000,37.2045,35.6490,4.4700,1.5555,0.4571
25.0000,41.2267,39.7208,4.7753,1.5059,0.3429
26.0000,36.1462,34.6565,4.6270,1.4896,0.3429
27.0000,36.9206,35.4335,4.8672,1.4871,0.4095
28.0000,31.8509,30.3711,4.4164,1.4798,0.4286
29.0000,31.2202,29.7450,4.2819,1.4752,0.4095
30.0000,34.8833,33.4521,4.3329,1.4311,0.4381
31.0000,31.3695,29.9184,4.2974,1.4511,0.3905
32.0000,35.5245,34.1264,4.6682,1.3981,0.4476
33.0000,40.2687,38.8131,4.8047,1.4556,0.4190
34.0000,34.5139,33.0633,4.4328,1.4506,0.4286
35.0000,33.3283,31.8738,4.3275,1.4545,0.3810
36.0000,35.9087,34.4056,4.7284,1.5031,0.4286
37.0000,31.7518,30.3055,4.3866,1.4463,0.4762
38.0000,31.1834,29.7740,4.6395,1.4094,0.3905
39.0000,32.8579,31.4393,4.3142,1.4186,0.4095
40.0000,30.8938,29.4157,4.3163,1.4781,0.4095
41.0000,35.0072,33.5881,4.6102,1.4191,0.4286
42.0000,32.0174,30.5783,4.4144,1.4391,0.4476
43.0000,31.1656,29.7523,4.3491,1.4133,0.4381
44.0000,34.1107,32.6694,4.5352,1.4413,0.4095
45.0000,31.7101,30.2611,4.4397,1.4490,0.4000
46.0000,34.0997,32.7111,4.4858,1.3886,0.4381
